date,home,away,match_id,home_score,away_score
2021-10-19 20:30:00,XARXA MALGRAT,CTT SANT QUIRZE DEL VALLÈS Vet. C,1795,5,1
2021-10-19 20:00:00,CTT CASTELLDEFELS,AGRUPACIÓ CONGRÉS,1796,5,1
2021-10-26 20:00:00,CTT SANT QUIRZE DEL VALLÈS Vet. C,CTT CASTELLDEFELS,1798,5,1
2021-10-26 20:00:00,MOLLET,TT 1800 CTT SENTMENAT,2002,4,3
2021-11-09 20:30:00,XARXA MALGRAT,MOLLET 2002 TT,1802,6,0
2021-11-10 20:30:00,AGRUPACIÓ CONGRÉS,CTT SANT QUIRZE DEL VALLÈS Vet. C,1804,1,5
2021-11-16 20:00:00,MOLLET,TT 1807 CTT CASTELLDEFELS,2002,2,4
2021-11-16 20:30:00,CTT SENTMENAT,XARXA MALGRAT,1808,0,6
2021-11-23 20:00:00,CTT CASTELLDEFELS,CTT SENTMENAT,1810,3,4
2021-11-24 20:30:00,AGRUPACIÓ CONGRÉS,MOLLET 2002 TT,1811,4,3
2021-11-30 20:00:00,MOLLET,TT 1814 CTT SANT QUIRZE DEL VALLÈS Vet. C,2002,3,4
2021-11-30 20:30:00,CTT SENTMENAT,AGRUPACIÓ CONGRÉS,1815,3,4
2021-11-30 20:30:00,XARXA MALGRAT,CTT CASTELLDEFELS,1816,4,2
2021-12-15 20:30:00,AGRUPACIÓ CONGRÉS,XARXA MALGRAT,1818,4,3
2021-12-14 20:00:00,CTT SANT QUIRZE DEL VALLÈS Vet. C,CTT SENTMENAT,1819,4,2
2022-01-11 20:00:00,CTT SANT QUIRZE DEL VALLÈS Vet. C,XARXA MALGRAT CdE,1823,6,0
2022-01-12 20:30:00,AGRUPACIÓ CONGRÉS,CTT CASTELLDEFELS,1824,0,6
2022-01-18 20:00:00,CTT CASTELLDEFELS,CTT SANT QUIRZE DEL VALLÈS Vet. C,1826,4,2
2022-01-18 20:30:00,CTT SENTMENAT,MOLLET 2002 TT,1828,3,4
2022-01-25 20:00:00,MOLLET,TT 1830 XARXA MALGRAT,2002,0,6
2022-01-25 20:00:00,CTT SANT QUIRZE DEL VALLÈS Vet. C,AGRUPACIÓ CONGRÉS,1832,6,0
2022-02-01 20:00:00,CTT CASTELLDEFELS,MOLLET 2002 TT,1835,3,4
2022-02-15 20:30:00,XARXA MALGRAT,CTT SENTMENAT,1836,6,0
2022-02-08 20:30:00,CTT SENTMENAT,CTT CASTELLDEFELS,1838,1,5
2022-02-08 20:00:00,MOLLET,TT 1839 AGRUPACIÓ CONGRÉS,2002,3,4
2022-02-22 20:00:00,CTT SANT QUIRZE DEL VALLÈS Vet. C,MOLLET 2002 TT,1842,5,1
2022-02-23 20:30:00,AGRUPACIÓ CONGRÉS,CTT SENTMENAT,1843,2,4
2022-02-22 20:00:00,CTT CASTELLDEFELS,XARXA MALGRAT,1844,2,4
2022-03-01 20:30:00,XARXA MALGRAT,AGRUPACIÓ CONGRÉS,1846,5,1
2022-03-01 20:30:00,CTT SENTMENAT,CTT SANT QUIRZE DEL VALLÈS Vet. C,1847,2,4
